event_id,timestamp,class,f1,f2,f3,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30
825879,1537199600,0,1,1,1,0,0,13,473,14,376.0837037037037,1,13,0,13,9882,1,519,0,512,0,0,0,1,0,0,0,0,0,0,0,0,0
825880,1537200209,1,1,4,10,1.4035677502468917,78,44,125.5,20,72.24199537037038,10,1991,0,1990,9367,1,1269,0,1269,0,0,0,1,0,0,0,0,0,0,0,0,0
825881,1537200514,0,1,1,1,0,9,0,1,6,298.1197222222222,1,1584,0,57,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825882,1537200798,1,1,10,22,1.671197875736956,326,67,430.3636363636364,55,168.7616871843434,22,329,0,285,9477,1,520,0,513,0,0,0,1,0,0,0,0,0,0,0,0,0
825883,1537201573,0,1,1,1,0,1,1,50,2,82.24319444444444,1,2568,0,2568,9322,1,187,0,187,0,0,0,1,0,0,0,0,0,0,0,0,0
825884,1537201586,0,1,1,1,0,10,6,423,5,665.0892824074074,1,2638,0,569,9302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825885,1537202455,1,1,1,2,0.42457640162608506,73,66,48.5,2,34.360543981481484,2,673,0,671,9405,1,542,0,535,0,0,0,1,0,0,0,0,0,0,0,0,0
825886,1537203283,0,1,3,6,1.622501581146685,58,29,1440.6666666666667,23,612.3075347222222,6,1440,0,1366,9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825887,1537204563,0,1,1,1,0,5,1,869,14,665.1237384259259,1,3606,0,5,9237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825888,1537205137,0,1,1,2,0.5982695885852573,11,10,77.5,1,3.066099537037037,2,445,0,51,9746,1,31,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0
825889,1537253524,0,1,2,2,0.6829081047004717,47,16,516,13,354.18286458333336,2,369,0,369,9466,2,38,0,38,0,0,0,2,0,0,0,0,0,0,0,0,0
825890,1537254052,0,1,1,1,0,1,1,91,10,326.9094097222222,1,953,0,901,9353,1,909,0,908,0,0,0,1,0,0,0,0,0,0,0,0,0
825891,1537255294,0,1,1,1,0,0,2,302,2,90.91549768518519,1,5423,0,3201,9241,1,511,0,480,0,0,0,1,0,0,0,0,0,0,0,0,0
825892,1537256614,0,1,1,1,0,21,1,2,18,475.75347222222223,1,1585,0,79,2628,1,6957,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0
825893,1537257179,1,1,1,8,1.6249965189977162,81,7,405.75,24,283.5345081018518,8,1374,0,1374,9341,1,233,0,233,0,0,0,1,0,0,0,0,0,0,0,0,0
825894,1537257664,0,1,1,1,0,1,0,86,20,335.01773148148146,1,636,0,636,9458,1,13,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
825895,1537258049,0,1,1,1,0,1,1,2177,14,665.7427893518518,1,1498,0,1310,9602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825896,1537258312,0,1,1,1,0,15,9,613,8,601.6457986111111,1,1586,0,58,2628,1,6958,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
825897,1537258509,0,1,1,1,0,1,2,919,17,376.7655208333333,1,40,0,40,9846,1,43,0,43,0,0,0,1,0,0,0,0,0,0,0,0,0
825898,1537258614,0,2,5,6,1.495467001429703,30,25,159,15,618.9437673611111,6,1587,0,480,2628,1,6959,0,6926,0,0,0,1,0,0,0,0,0,0,0,0,0
825899,1537259757,0,1,1,1,0,7,1,127,1,126.82030092592592,1,665,0,594,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825900,1537259974,1,1,1,2,0.48691270946460224,21,0,24,4,159.77592592592592,2,3997,0,3997,9337,1,1279,0,1279,0,0,0,1,0,0,0,0,0,0,0,0,0
825901,1537260097,1,1,1,1,0,7,1,112,4,17.674976851851852,1,3999,0,3999,9337,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825902,1537261647,0,1,6,7,1.7948150933942533,170,43,249.28571428571428,1,99.07217592592595,7,5424,0,3202,9241,1,512,0,481,0,0,0,1,0,0,0,0,0,0,0,0,0
825903,1537261755,1,1,3,5,0.9383973887837636,40,5,300.6,12,103.36187731481482,5,1042,0,1024,9288,2,195.5,0,194.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825904,1537262924,0,1,4,7,1.6144798829237037,378,4,276.57142857142856,7,461.9134424603174,7,85,0,85,9763,3,101.33333333333333,0,93.66666666666667,0,0,0,3,0,0,0,0,0,0,0,0,0
825905,1537262981,0,1,2,2,0.45056120886630463,6,6,846,13,665.7998726851852,2,0,0,0,9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825906,1537263019,1,1,8,9,1.5381770329986129,121,156,277.22222222222223,27,369.8890625,5,5077,0,4889,16,1,70,0,70,0,0,0,1,0,0,0,0,0,0,0,0,0
825907,1537263189,1,1,1,3,0.7860202224112854,66,16,0.3333333333333333,28,324.3124305555556,3,1382,0,1382,9341,2,207.5,0,207.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825908,1537263832,1,1,1,1,0,1,1,83,3,61.86094907407407,1,124,0,124,9609,1,58,0,57,0,0,0,1,0,0,0,0,0,0,0,0,0
825909,1537263955,0,1,2,3,0.6532254610768499,1,57,5050,73,665.8111458333333,3,2646,0,2643,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825910,1537264210,0,1,1,1,0,1,4,1938,15,665.8140972222222,1,193,0,190,9286,1,283,0,283,0,0,0,1,0,0,0,0,0,0,0,0,0
825911,1537264280,1,1,2,4,0.7613508649888163,28,4,1494.75,42,298.9492476851852,4,2023,0,2021,9313,1,168,0,168,0,0,0,1,0,0,0,0,0,0,0,0,0
825912,1537264723,0,1,1,1,0,1,4,62,7,249.8123263888889,1,1430,0,961,9569,1,1607,0,1084,0,0,0,1,0,0,0,0,0,0,0,0,0
825913,1537264764,0,1,2,2,0.6931471805599453,2,2,331,7,525.4038252314815,2,30620,0,29999,9345,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825914,1537265215,0,1,1,1,0,2,0,17,3,166.72665509259258,1,645,0,89,9443,2,272,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0
825915,1537265457,0,1,1,1,0,205,246,627,11,665.8285300925926,1,0,0,0,9915,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825916,1537265924,0,1,1,2,0.5297061990576545,18,0,63,6,276.74484953703706,2,5928,0,5524,9311,1,1701,0,1698,0,0,0,1,0,0,0,0,0,0,0,0,0
825917,1537266540,1,1,9,21,1.121402183958988,937,987,844.2380952380952,55,497.67098600088184,21,1537,0,878,9394,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
825918,1537266718,1,1,1,1,0,1,4,76,6,283.7649537037037,1,1558,0,899,9394,1,628,0,485,0,0,0,1,0,0,0,0,0,0,0,0,0
825919,1537267114,0,1,2,4,0.9186914606365508,85,39,457,4,295.9179079861111,4,663,0,660,9474,1,954,0,947,0,0,0,1,0,0,0,0,0,0,0,0,0
825920,1537267271,0,1,1,3,0.8529302865851123,35,16,2380.3333333333335,12,665.849525462963,3,1446,0,1372,9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825921,1537268930,0,1,1,1,0,6,1,3535,19,665.8687268518519,1,463,0,463,9381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825922,1537269736,1,1,4,9,0.6501860229920692,86,47,227.33333333333334,17,152.49145576131684,9,41,0,41,9846,3,177.66666666666666,0,177.33333333333334,0,0,0,3,0,0,0,0,0,0,0,0,0
825923,1537270063,1,1,5,10,1.8675255079624316,246,85,350.5,17,665.8818402777778,10,24390,0,363,9718,1,1828,0,1726,0,0,0,1,0,0,0,0,0,0,0,0,0
825924,1537270825,0,1,1,1,0,1,1,282,6,33.13684027777778,1,841,0,830,9601,1,141,0,141,0,0,0,1,0,0,0,0,0,0,0,0,0
825925,1537270828,1,5,31,1051,5.338726361893816,78,981961,985.7526165556612,43,575.0675227076385,1051,10552,0,10550,9261,2,4255.5,0,4153.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825926,1537271138,0,1,2,2,0.6791932659915256,7,5,18.5,8,293.62070023148146,2,447,0,53,9746,1,44,0,44,0,0,0,1,0,0,0,0,0,0,0,0,0
825927,1537271592,0,1,1,2,0.362210557135449,8,9,467,15,376.9169444444444,2,842,0,831,9601,1,142,0,142,0,0,0,1,0,0,0,0,0,0,0,0,0
825928,1537271915,1,1,5,11,0.9726235470694743,268,126,234.1818181818182,17,226.71499473905732,11,1374,0,1093,106,2,858,0,701.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825929,1537272005,0,1,1,1,0,5,5,40,1,115.78850694444445,1,2573,0,2290,9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825930,1537272784,1,1,7,32,2.793335279910254,731,519,33.46875,17,55.7919675925926,8,954,0,902,9353,1,910,0,909,0,0,0,1,0,0,0,0,0,0,0,0,0
825931,1537273414,1,1,13,20,2.261344708785677,24,79,943.95,54,404.0397783564814,20,90449,0,90414,9356,1,5119,0,4898,0,0,0,1,0,0,0,0,0,0,0,0,0
825932,1537273493,1,1,7,18,2.2451483121688214,446,5,102.61111111111111,27,129.15149369855965,14,4000,0,4000,9337,1,1281,0,1281,0,0,0,1,0,0,0,0,0,0,0,0,0
825933,1537274039,1,1,4,5,1.0378531648042184,103,66,792.8,12,513.171400462963,4,141,0,123,9434,2,7357,0,6778.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825934,1537274517,0,1,1,1,0,7,1,1412,16,376.9507986111111,1,1296,0,1296,9312,1,466,0,466,0,0,0,1,0,0,0,0,0,0,0,0,0
825935,1537274554,0,1,16,16,2.697830874407291,17,19,1177.375,63,467.5168207465278,16,5086,0,4898,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825936,1537274666,1,1,16,29,2.472860708589849,475,226,279.9655172413793,56,196.59581218071517,29,844,0,833,9601,2,293,0,286,0,0,0,2,0,0,0,0,0,0,0,0,0
825937,1537274826,1,1,3,6,1.6698221022126813,47,37,3898.8333333333335,12,111.44119212962964,6,371,0,371,9466,1,39,0,39,0,0,0,1,0,0,0,0,0,0,0,0,0
825938,1537275309,1,2,8,16,2.499756899888639,269,15,42.5625,21,139.5312622974537,9,1408,0,1404,9438,2,1826.5,0,1825.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825939,1537275874,1,1,4,10,1.8744048639365087,330,1,223.2,8,133.18981944444445,2,1499,0,1311,9602,1,5139,0,4918,0,0,0,1,0,0,0,0,0,0,0,0,0
825940,1537275981,1,1,2,4,1.2574198618331633,57,8,70.5,4,17.858819444444446,4,4018,0,4018,9337,1,1299,0,1299,0,0,0,1,0,0,0,0,0,0,0,0,0
825941,1537276223,1,1,3,5,1.3450058803994769,54,6,25.4,7,68.55560648148148,3,1424,0,1405,9438,1,942,0,941,0,0,0,1,0,0,0,0,0,0,0,0,0
825942,1537276847,0,2,3,5,1.0457902573048556,58,45,1455,8,641.3524444444445,5,1593,0,564,2628,1,332,0,244,0,0,0,1,0,0,0,0,0,0,0,0,0
825943,1537277407,1,1,3,7,1.5628033508652523,81,30,179.57142857142858,17,169.03554232804228,7,2001,0,2000,9367,1,1303,0,1303,0,0,0,1,0,0,0,0,0,0,0,0,0
825944,1537277910,1,1,1,1,0,4,2,122,1,55.239814814814814,1,667,0,664,9474,1,121,0,121,0,0,0,1,0,0,0,0,0,0,0,0,0
825945,1537277913,0,1,1,1,0,5,1,144,4,665.9726967592593,1,194,0,191,9286,1,284,0,284,0,0,0,1,0,0,0,0,0,0,0,0,0
825946,1537278542,1,1,9,30,2.476095556877353,647,1055,1219.2333333333333,34,392.32673572530854,30,192,0,192,9766,3,35,0,33.666666666666664,0,0,0,3,0,0,0,0,0,0,0,0,0
825947,1537278787,0,1,4,7,1.6259592625978347,55,12,273.42857142857144,24,162.40955853174606,7,71,0,71,9791,3,760,0,759,0,0,0,3,0,0,0,0,0,0,0,0,0
825948,1537278833,0,1,2,2,0.37677016125643675,20,12,2364,12,507.5791782407407,2,1449,0,1375,9305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825949,1537279373,1,1,2,3,0.6206206940665626,379,0,1026,12,221.99653163580248,1,4,0,4,9858,4,932.75,0,721.5,0,0,0,4,0,0,0,0,0,0,0,0,0
825950,1537279658,0,1,1,1,0,1,1,253,7,178.87127314814813,1,2008,0,2007,9367,1,1310,0,1310,0,0,0,1,0,0,0,0,0,0,0,0,0
825951,1537279758,0,1,1,1,0,1,1,1065,4,665.9940509259259,1,5201,0,3230,9269,1,1743,0,1599,0,0,0,1,0,0,0,0,0,0,0,0,0
825952,1537280183,0,1,1,1,0,17,0,0,1,0,0,2482,0,2482,9350,2,391.5,0,391.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825953,1537280561,1,1,10,19,2.0714360447666103,126,132,478,27,317.0164644249511,19,38963,0,2833,9258,1,1082,0,685,550,0,550,1,0,0,0,0,0,0,0,0,0
825954,1537281499,1,2,13,22,2.1549134562630847,370,141,38.09090909090909,33,101.44437447390573,14,668,0,668,9474,2,1971,0,1971,0,0,0,2,0,0,0,0,0,0,0,0,0
825955,1537281562,1,1,9,50,3.2255335812583956,4285,267,422.9,18,95.18004027777779,26,7945,0,7888,9351,1,424,0,424,0,0,0,1,0,0,0,0,0,0,0,0,0
825956,1537282443,0,2,4,78,3.868503257968815,1415,351,94.78205128205128,4,207.1268469551282,62,2574,0,279,9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825957,1537282537,0,1,8,16,1.6355428188444654,1152,806,34.3125,1,206.42776982060184,15,2652,0,2291,9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825958,1537282632,0,1,2,3,0.7464108392315237,26,8,51,1,242.82011574074076,3,2668,0,2307,9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825959,1537282744,0,1,70,428,2.954754539578195,126676,628,8.014018691588785,1,18.31148824203877,32,2671,0,2310,9361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825960,1537282758,1,1,1,4,0.9204131344538671,27,0,736.25,24,324.5493807870371,4,14,0,14,9882,1,657,0,657,0,0,0,1,0,0,0,0,0,0,0,0,0
825961,1537283375,0,1,3,11,1.853986960696766,91,22,22.545454545454547,14,42.34287984006734,7,986,0,934,9353,1,958,0,951,0,0,0,1,0,0,0,0,0,0,0,0,0
825962,1537283837,1,1,2,4,0.9237624483612268,43,8,171.75,18,160.06317708333333,4,5930,0,5526,9311,2,1953,0,1950,0,0,0,2,0,0,0,0,0,0,0,0,0
825963,1537284004,1,1,4,11,1.5560111938506307,924,540,1041.090909090909,70,208.09743476430975,10,27,0,27,9783,1,411,0,410,0,0,0,1,0,0,0,0,0,0,0,0,0
825964,1537284672,0,1,3,6,1.5403058252265167,33,33,41.5,4,208.13838734567904,6,5934,0,5530,9311,1,1714,0,1711,0,0,0,1,0,0,0,0,0,0,0,0,0
825965,1537284711,1,1,1,1,0,16,4,0,1,7.0221990740740745,1,2483,0,2483,9350,1,474,0,474,0,0,0,1,0,0,0,0,0,0,0,0,0
825966,1537284732,1,1,1,2,0.2145591551764051,17,1,74.5,7,210.32525462962963,2,50,0,50,9648,1,455,0,441,0,0,0,1,0,0,0,0,0,0,0,0,0
825967,1537284819,0,1,2,15,2.013617810205324,0,4707,347.6666666666667,6,377.07003472222215,15,90469,0,90434,9356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825968,1537284915,0,1,1,3,0.7740345329085965,181,0,0,1,0,0,1385,0,1385,9341,1,290,0,290,0,0,0,1,0,0,0,0,0,0,0,0,0
825969,1537285112,1,1,4,10,1.6328002821747447,102,1057,231.2,27,286.82345833333335,10,2484,0,2484,9350,1,475,0,475,0,0,0,1,0,0,0,0,0,0,0,0,0
825970,1537286498,0,1,1,2,0.24790180607071166,37,22,4876,20,666.0720601851851,2,351,0,307,9477,1,519,0,488,0,0,0,1,0,0,0,0,0,0,0,0,0
825971,1537286681,0,1,1,1,0,4,0,338,2,377.09158564814817,1,90484,0,90449,9356,1,705,0,582,0,0,0,1,0,0,0,0,0,0,0,0,0
825972,1537287059,1,1,1,12,1.8605725165091822,411,117,63.166666666666664,2,8.672527970679013,9,1297,0,1297,9312,1,1608,0,1085,0,0,0,1,0,0,0,0,0,0,0,0,0
825973,1537287413,0,1,1,1,0,5,1,169,17,327.2955324074074,1,439,0,439,9559,1,969,0,962,0,0,0,1,0,0,0,0,0,0,0,0,0
825974,1537287811,0,1,1,3,0.803742107316203,13,4,86,2,11.993472222222222,3,1309,0,1309,9312,1,1620,0,1097,0,0,0,1,0,0,0,0,0,0,0,0,0
825975,1537288045,0,1,1,1,0,8,2,63,13,257.02006944444446,1,666,0,63,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825976,1537288094,0,1,1,1,0,2,1,0,3,215.2903587962963,1,5940,0,5536,9311,1,1720,0,1717,0,0,0,1,0,0,0,0,0,0,0,0,0
825977,1537288337,1,1,2,2,0.5881687773541907,22,18,1981.5,6,514.157662037037,2,146,0,128,9434,1,31,0,31,0,0,0,1,0,0,0,0,0,0,0,0,0
825978,1537289195,1,1,1,1,0,8,11,519,7,666.103275462963,1,449,0,55,9746,2,145.5,0,136,0,0,0,2,0,0,0,0,0,0,0,0,0
825979,1537289279,1,1,1,20,2.7729135920733614,761,0,0,1,0,0,440,0,440,9559,1,947,0,946,0,0,0,1,0,0,0,0,0,0,0,0,0
825980,1537289532,1,1,1,1,0,14,1,15,6,75.18128472222222,1,806,0,805,9426,2,245,0,244,0,0,0,2,0,0,0,0,0,0,0,0,0
825981,1537290578,0,1,1,12,2.268857656499725,24,1,34.5,1,0.19573398919753085,12,997,0,945,9353,1,3040,0,3036,0,0,0,1,0,0,0,0,0,0,0,0,0
825982,1537290627,0,1,1,1,0,1,0,45,1,5.1395486111111115,1,171,0,171,9517,1,1721,0,1718,0,0,0,1,0,0,0,0,0,0,0,0,0
825983,1537302302,1,1,5,19,2.274560987362727,414,576,289.89473684210526,28,317.70306042884994,16,5195,0,4889,9287,1,758,0,750,0,0,0,1,0,0,0,0,0,0,0,0,0
825984,1537303669,0,1,1,1,0,4,2,1033,2,8.307951388888888,1,114,0,84,9627,1,7731,0,5748,0,0,0,1,0,0,0,0,0,0,0,0,0
825985,1537339235,1,1,5,14,1.7034959073632534,229,130,1493.2142857142858,17,627.057138723545,14,193,0,193,9506,2,357.5,0,349,0,0,0,2,0,0,0,0,0,0,0,0,0
825986,1537339903,0,1,3,15,1.8209086070248268,80,146,434.3333333333333,31,336.22761419753084,15,4022,0,4022,9337,2,1256.5,0,1254.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825987,1537342497,0,1,1,1,0,4,0,54,3,39.953599537037036,1,920,0,547,9310,1,6965,0,6931,0,0,0,1,0,0,0,0,0,0,0,0,0
825988,1537342500,1,1,2,5,1.1045760414163912,50,12,53.6,8,223.2858912037037,5,1558,0,1552,9317,1,24,0,24,0,0,0,1,0,0,0,0,0,0,0,0,0
825989,1537342712,1,1,6,10,1.830313869979198,66,35,272.7,36,258.15511574074077,10,1388,0,1388,9341,2,311.5,0,311.5,0,0,0,2,0,0,0,0,0,0,0,0,0
825990,1537343024,0,1,1,2,0.410116318288409,23,5,54.5,3,83.6962037037037,2,690,0,685,9474,1,1427,0,1427,0,0,0,1,0,0,0,0,0,0,0,0,0
825991,1537344667,1,1,1,1,0,7,0,225,6,200.9575,1,899,0,899,9435,1,661,0,661,0,0,0,1,0,0,0,0,0,0,0,0,0
825992,1537345361,1,1,2,2,0.6365141682948128,4,2,32,6,666.7533449074074,2,3607,0,1296,9237,1,19211,0,880,11603,0,3708,1,0,0,0,0,0,0,0,0,0
825993,1537345397,0,1,1,1,0,2,0,42,1,7.728055555555556,1,993,0,73,9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825994,1537345656,1,1,5,9,1.1769218881959735,103,113,92.22222222222223,21,318.8743865740741,9,1559,0,900,9394,2,584.5,0,565,0,0,0,2,0,0,0,0,0,0,0,0,0
825995,1537345668,1,1,4,7,1.5218410950829535,32,4,102.57142857142857,15,223.8755654761905,7,2494,0,2494,9350,1,979,0,972,0,0,0,1,0,0,0,0,0,0,0,0,0
825996,1537345992,0,1,1,1,0,4,1,83,4,273.63170138888887,1,675,0,673,9405,1,377,0,377,0,0,0,1,0,0,0,0,0,0,0,0,0
825997,1537346094,1,1,4,5,1.1103823483777633,36,20,3146.8,85,517.9497476851851,5,172,0,172,9517,1,1722,0,1719,0,0,0,1,0,0,0,0,0,0,0,0,0
825998,1537346396,1,1,21,63,2.212545208328221,195,2587,830.4126984126984,49,604.0968011463845,62,293,0,293,9721,1,975,0,785,0,0,0,1,0,0,0,0,0,0,0,0,0
825999,1537346841,0,1,1,1,0,1,1,24,1,11.761273148148149,1,254,0,6,9473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826000,1537346860,1,1,3,4,0.7539731616496907,220,0,192,18,333.3853472222222,2,7064,0,647,9374,1,6966,0,6932,0,0,0,1,0,0,0,0,0,0,0,0,0
826001,1537347021,1,1,1,2,0.5297061990576545,11,7,25.5,2,0.6940046296296296,2,5214,0,4908,9287,1,1623,0,1100,0,0,0,1,0,0,0,0,0,0,0,0,0
826002,1537347373,1,1,3,13,1.154475659568446,416,236,9.23076923076923,4,62.387648682336184,6,255,0,223,9473,2,203,0,197,0,0,0,2,0,0,0,0,0,0,0,0,0
826003,1537347525,0,1,1,2,0.2711893730418441,1,25,436.5,12,377.79579861111114,2,2501,0,2501,9350,2,133.5,0,133.5,0,0,0,2,0,0,0,0,0,0,0,0,0
826004,1537347547,1,1,1,2,0.2410883129928447,37,9,-6,2,5.0009953703703705,2,2503,0,2503,9350,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826005,1537347757,0,1,1,1,0,12,2,21,2,603.0140393518518,1,667,0,595,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826006,1537348110,0,1,1,2,0.6108643020548935,10,0,42.5,4,180.80884259259258,2,2331,0,2331,9334,1,1838,0,1736,0,0,0,1,0,0,0,0,0,0,0,0,0
826007,1537348401,1,1,4,4,1.075524390343655,20,10,252.5,19,113.4869820601852,4,873,0,862,9601,2,125.5,0,125.5,0,0,0,2,0,0,0,0,0,0,0,0,0
826008,1537348583,0,1,1,2,0.3250829733914482,10,0,86.5,5,70.98377314814815,2,1814,0,1814,9376,1,1840,0,1738,0,0,0,1,0,0,0,0,0,0,0,0,0
826009,1537348778,0,1,2,2,0.6931471805599453,2,2,89,1,19.340057870370373,2,2027,0,2025,9313,1,172,0,172,0,0,0,1,0,0,0,0,0,0,0,0,0
826010,1537348784,0,1,1,1,0,1,0,194,6,34.03914351851852,1,921,0,548,9310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826011,1537348966,0,1,1,3,0.8599672810355049,12,21,524,3,48.840081018518525,3,7068,0,651,9374,2,5988,0,5508.5,0,0,0,2,0,0,0,0,0,0,0,0,0
826012,1537349018,0,1,1,6,1.500303299029463,29,47,1299,16,666.7956712962963,6,549,0,548,9530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826013,1537349609,1,1,1,1,0,9,6,519,7,666.8025115740741,1,450,0,56,9746,1,33,0,33,0,0,0,1,0,0,0,0,0,0,0,0,0
826014,1537349711,0,1,1,1,0,1,1,213,2,603.0366550925926,1,668,0,596,9395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826015,1537349847,0,3,26,99,3.9831059583949022,1,14405,169.72727272727272,54,649.8667018565271,99,994,0,915,9392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826016,1537349984,1,1,33,104,3.8810003623987255,3160,4810,378.3076923076923,73,331.54545851139545,90,2569,0,2569,9322,1,1806,0,1806,0,0,0,1,0,0,0,0,0,0,0,0,0
826017,1537350615,0,1,1,3,0.922431182887935,43,10,54.333333333333336,1,25.762546296296296,3,50,0,38,9308,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826018,1537350854,1,1,3,12,1.952352271209945,16,250,193.5,26,159.31422453703703,12,1398,0,1398,9341,1,241,0,241,0,0,0,1,0,0,0,0,0,0,0,0,0
826019,1537351251,1,1,17,77,3.5693830885565765,2490,1105,155.80519480519482,27,82.97942144660895,40,412,0,412,9625,2,1620.5,0,1569.5,0,0,0,2,0,0,0,0,0,0,0,0,0
826020,1537351314,1,1,1,2,0.6931471805599453,5,1,41,16,233.8802488425926,2,5941,0,5537,9311,2,1271.5,0,1270,0,0,0,2,0,0,0,0,0,0,0,0,0
826021,1537351367,0,1,1,2,0.3250829733914482,1,9,171,4,197.02234953703703,2,200,0,200,9560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826022,1537351415,0,1,3,5,1.0397207708399179,4,4,14,1,18.29037962962963,2,373,0,373,9674,1,662,0,662,0,0,0,1,0,0,0,0,0,0,0,0,0
826023,1537351644,0,1,1,1,0,1,0,203,1,11.849710648148148,1,714,0,16,9597,1,716,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0
826024,1537352131,0,1,6,7,1.5960983603552275,15,10,213.85714285714286,28,189.12616898148144,7,1563,0,1557,9317,1,396,0,394,0,0,0,1,0,0,0,0,0,0,0,0,0
826025,1537352199,0,1,1,1,0,6,0,0,4,192.53824074074075,1,1009,0,957,9353,1,986,0,979,0,0,0,1,0,0,0,0,0,0,0,0,0
826026,1537352277,1,1,7,35,2.6658055668456386,186,755,982.7142857142857,25,658.4068786375664,35,555,0,554,9530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826027,1537355090,1,1,5,19,2.602865859287857,556,42,28.736842105263158,22,82.58049159356726,8,514,0,514,9508,2,836,0,836,0,0,0,2,0,0,0,0,0,0,0,0,0
826028,1537356524,1,1,1,1,0,13,5,2208,29,377.8999537037037,1,521,0,520,9397,1,545,0,537,0,0,0,1,0,0,0,0,0,0,0,0,0
826029,1537357231,1,1,1,2,0.5824922438849605,19,7,202,4,99.88842592592593,2,550,0,550,9485,2,142,0,138.5,0,0,0,2,0,0,0,0,0,0,0,0,0
826030,1537357550,1,1,1,4,0.9647420442002673,33,1,48.75,3,17.474994212962965,4,877,0,866,9601,1,144,0,144,0,0,0,1,0,0,0,0,0,0,0,0,0
826031,1537358580,1,1,1,3,0.9388109047852065,20,42,246.33333333333334,8,377.92375,3,5216,0,4910,9287,1,777,0,769,0,0,0,1,0,0,0,0,0,0,0,0,0
826032,1537358958,1,1,1,1,0,173,37,121,3,666.9107175925926,1,30622,0,60,9345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826033,1537359351,0,1,1,1,0,1,1,698,13,377.9326736111111,1,2673,0,2673,9322,1,4642,0,4605,0,0,0,1,0,0,0,0,0,0,0,0,0
826034,1537359418,0,1,1,1,0,1,1,55,4,195.05862268518518,1,268,0,21,9473,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
826035,1537359683,0,1,1,1,0,6,0,500,4,49.18100694444445,1,646,0,523,9443,2,487.5,0,485.5,0,0,0,2,0,0,0,0,0,0,0,0,0
826036,1537359822,0,1,1,1,0,5,5,1768,7,666.9207175925926,1,590,0,589,9530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
